GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
209d6415-2a61-4428-abba-6774dbaabd97	chr11	87268	135076424	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr12	11065	72023764	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr12	72025047	133264676	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chr13	18445955	18533956	6	4	2
209d6415-2a61-4428-abba-6774dbaabd97	chr13	18536151	114343123	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr14	18223583	19941340	4	3	1
209d6415-2a61-4428-abba-6774dbaabd97	chr14	19942489	31717058	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr14	31718365	31763799	2	1	1
209d6415-2a61-4428-abba-6774dbaabd97	chr14	31765176	106880670	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr15	19795285	19985247	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chr15	19986376	22842643	3	2	1
209d6415-2a61-4428-abba-6774dbaabd97	chr15	22845401	32405599	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr15	32407436	32424717	9	9	0
209d6415-2a61-4428-abba-6774dbaabd97	chr15	32428099	32452567	15	8	7
209d6415-2a61-4428-abba-6774dbaabd97	chr15	32460709	32479918	14	14	0
209d6415-2a61-4428-abba-6774dbaabd97	chr15	32482776	101980591	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr16	10291	90226358	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr17	151035	21069810	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chr17	21071561	21599735	2	1	1
209d6415-2a61-4428-abba-6774dbaabd97	chr17	21600785	22054380	3	2	1
209d6415-2a61-4428-abba-6774dbaabd97	chr17	22056130	83237603	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr18	16444	29552	4	4	0
209d6415-2a61-4428-abba-6774dbaabd97	chr18	31789	80259190	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chr19	157892	24306685	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr19	24308142	27287920	5	3	2
209d6415-2a61-4428-abba-6774dbaabd97	chr19	27289027	58607412	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr20	80457	64331516	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chr21	7762688	10652318	5	3	2
209d6415-2a61-4428-abba-6774dbaabd97	chr21	10654701	13127590	6	3	3
209d6415-2a61-4428-abba-6774dbaabd97	chr21	13129791	13169625	3	2	1
209d6415-2a61-4428-abba-6774dbaabd97	chr21	13173274	46699722	6	3	3
209d6415-2a61-4428-abba-6774dbaabd97	chr22	15284540	16652727	4	3	1
209d6415-2a61-4428-abba-6774dbaabd97	chr22	16654447	50802392	4	2	2
209d6415-2a61-4428-abba-6774dbaabd97	chrX	2781514	7483658	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	7485589	7511966	1	1	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	7513532	7950166	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	7952163	8052920	1	1	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	8054957	15348057	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	15350305	15400223	4	4	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	15401229	28609803	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	28612404	28629774	0	0	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	28631091	41964188	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	41965690	41989811	0	0	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	41991244	47465394	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	47466715	47487483	0	0	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	47488502	50081063	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	50082518	50115599	5	5	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	50120034	54695201	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	54696558	54705726	0	0	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	54707067	54727939	5	5	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	54729299	64289673	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	64290850	64486463	3	3	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	64487775	69758024	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	69759116	69772361	0	0	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	69774584	70852477	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	70855547	70909237	4	4	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	70911133	71348937	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	71356192	71593186	1	1	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	71594286	73749120	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	73750453	73767142	5	5	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	73768796	73783413	0	0	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	73786679	79641227	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	79642982	79649914	6	6	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	79651507	87228777	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	87229926	87236045	0	0	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	87237654	90466320	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	90468290	90483077	5	5	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	90484600	93011832	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	93013378	93110744	1	1	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	93112237	93582089	2	2	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	93583768	102156275	4	4	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	102158159	102330955	3	3	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	102338484	102455166	5	5	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	102489278	106374109	3	3	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	106375530	106447938	6	6	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	106449908	128601896	3	3	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	128603176	128611112	10	10	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	128612520	131319940	3	3	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	131321611	151687268	4	4	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	151688509	151696954	14	14	0
209d6415-2a61-4428-abba-6774dbaabd97	chrX	151698597	155699751	4	4	0
209d6415-2a61-4428-abba-6774dbaabd97	chrY	2789135	7180829	3	3	0
209d6415-2a61-4428-abba-6774dbaabd97	chrY	7184761	7337318	1	1	0
209d6415-2a61-4428-abba-6774dbaabd97	chrY	7342242	26622951	2	2	0
