GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	177776319	181189880	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	181190926	181994688	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	181996319	192446963	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	192448028	192599424	6	4	2
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	192600674	200908434	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	200909599	201277993	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	201279072	209877684	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	209878788	211208548	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	211209787	227444424	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	227446880	228391912	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	228393115	233386200	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	233387429	234460456	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	234461925	235159345	6	4	2
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	235160732	236353810	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	236354926	241481260	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	241483266	241882674	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	241883732	243144956	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	243146656	247187685	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	247188987	248809352	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr1	248810964	248945703	6	6	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	10587	6071344	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	6072868	14732675	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	14733947	16431258	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	16432290	22894309	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	22895603	23627166	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	23628381	27017081	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	27018927	29075506	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	29076516	44798154	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	44800344	45304633	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	45305648	47315765	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	47317015	47728703	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	47729705	59511529	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	59512640	60474200	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	60477349	63689939	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	63691854	65456353	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	65457953	68172966	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	68174425	70343615	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	70344807	85306104	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	85307269	86073185	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	86074855	101993813	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	101996388	102300289	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	102301328	108872539	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	108873690	109082913	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	109084114	113986511	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	113987533	134093706	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	134094848	152443598	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	152445027	152771393	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	152773365	160184884	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	160186606	161372550	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	161374009	177758396	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	177759576	178068232	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	178069776	215371809	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	215373206	215940059	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	215941146	219659826	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	219662201	220032689	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	220033839	234153754	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	234154758	234527240	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	234529164	238395686	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	238396983	240950811	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr2	240952382	242183243	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	18519	4318187	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	4319799	5214484	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	5216286	10384467	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	10385506	11075057	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	11077010	13084265	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	13085275	14104204	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	14105311	17034276	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	17035479	53777279	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	53778961	54813128	0	0	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	54814614	71388679	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	71389688	71592693	2	2	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	71594145	82881580	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	82883144	134549777	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	134551314	141193075	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	141194132	151737358	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	151738406	153376851	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	153378152	171751188	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	171753574	172739036	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	172740385	177031504	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	177032521	178156833	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	178157977	188095774	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	188098691	189181870	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr3	189183085	198181744	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	11961	3526935	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	3527944	6661891	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	6663186	7098672	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	7100035	10005039	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	10006280	49072085	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	49073462	49239655	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	49241206	94387595	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	94388722	94652352	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	94653864	118902651	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	118903814	119318676	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	119319779	180219446	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr4	180220512	190122722	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	11882	311141	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	312510	13988376	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	13989396	37698003	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	37699400	38365274	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	38366560	52663159	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	52664513	52944117	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	52945502	95587179	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	95588594	96967444	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	96971454	102693925	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	102695042	103294801	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	103296261	115164831	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	115166371	115640509	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	115641519	132382847	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	132383997	132525954	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	132527285	167788193	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	167789569	170279975	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	170281468	170372365	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	170373445	172653965	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	172655824	173051590	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	173053333	173734267	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	173735382	173983432	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	173984579	179493811	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	179494860	180127522	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	180128654	181159413	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr5	181160494	181363900	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	100116	2730685	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	2731737	3314424	5	4	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	3315459	5300857	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	5302611	6475347	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	6477208	11134628	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	11136024	11660281	6	4	2
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	11661807	16616616	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	16617953	16795333	6	4	2
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	16796383	25934999	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	25936174	26597105	6	4	2
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	26598190	27757207	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	27758688	27904215	5	4	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	27905676	33804558	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	33805894	34560091	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	34561178	39927671	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	39929273	40809857	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	40811086	40866006	3	3	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	40867425	54389132	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	54391230	64589163	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	64590250	65486406	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	65487446	73381368	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	73383200	74838235	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	74839272	75745672	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	75746915	75929603	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	75930679	112075068	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	112076242	112573152	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	112574931	113087366	5	4	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	113088795	113934483	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	113935780	114587971	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	114589078	115961929	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	115965808	116658328	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	116659508	116943550	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	116944658	117325126	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	117326901	117762625	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	117764365	118464617	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	118466114	157249221	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	157250925	157709760	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	157710774	160003082	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	160004215	163336322	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	163337820	166779642	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	166781017	167653669	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	167654686	168001378	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	168002439	168871410	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	168872439	170514291	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr6	170515778	170740469	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	20608	1177534	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	1178900	1459100	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	1461472	1569892	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	1571212	2216771	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	2217832	2871864	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	2873294	5377790	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	5379277	23654887	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	23655954	24394184	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	24395816	44135258	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	44136614	44417291	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	44418485	56142285	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	56143403	64297537	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	64298645	67374192	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	67376153	68402546	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	68403725	70848625	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	70849922	72766017	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	72767033	76801413	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	76802978	77095281	2	2	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	77096736	77858999	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	77860466	97219348	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	97220925	98981310	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	98982529	114778218	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	114781164	116874350	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	116875727	130855188	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	130857124	131518665	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	131519949	132786008	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	132787543	152906145	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	152907193	156593857	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	156595169	157420241	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr7	157421478	159334386	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	61774	215405	4	3	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	216429	701398	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	702847	1750026	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	1751442	1783689	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	1786286	8230708	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	8231755	9176638	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	9178319	12610431	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	12611600	20273357	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	20274530	22013017	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	22014817	38704113	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	38705150	39075078	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	39076814	47263470	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	47267883	47757621	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	47761272	48393638	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	48394821	132979966	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	132981201	133537218	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	133538289	140275233	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	140276706	141430021	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	141431542	143212426	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr8	143213446	145078402	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	10469	35596110	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	35599069	35726824	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	35728022	69942913	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	69944651	70644397	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	70645709	119412084	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	119413308	120370164	0	0	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	120371530	121393265	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	121394770	134714251	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	134715369	135882311	0	0	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	135883573	137715590	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr9	137716984	138256233	0	0	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	15029	1126331	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	1127701	3032494	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	3033580	3745769	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	3747031	3876809	4	2	2
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	3878410	5103414	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	5104475	14134224	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	14135879	14511316	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	14513087	14981158	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	14982535	16789018	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	16790373	17283282	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	17284757	28701196	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	28702289	29464240	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	29465680	37532663	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	37533703	37662090	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	37663910	68913674	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	68914743	69468364	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	69469426	70944387	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	70945463	71712936	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	71716742	87221816	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	87222993	87401972	2	2	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	87403102	89566630	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	89567962	93310769	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	93311798	93500552	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	93501735	102354571	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	102355638	102835962	3	2	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	102837167	104398957	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	104400067	105590409	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	105591504	111004836	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	111005922	112239423	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	112240433	115719286	2	1	1
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	115720800	117926613	1	1	0
f76ff67d-b0b1-46c2-a6c3-687fad7136b1	chr10	117928369	123358367	2	1	1
