GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
8fdc6653-8ff5-432f-a33a-63811422f376	chr4	190103222	190115233	2	1	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr4	190116884	190122722	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr5	11882	12349878	11	6	5
8fdc6653-8ff5-432f-a33a-63811422f376	chr5	12352531	38872281	12	6	6
8fdc6653-8ff5-432f-a33a-63811422f376	chr5	38873516	181363900	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr6	100116	369458	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr6	371056	100984438	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr6	100985816	101467121	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr6	101468695	170740469	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	20608	32482336	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	32483402	32736203	7	4	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	32737967	62516706	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	62517738	67372805	15	11	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	67374192	79359953	13	9	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	79361372	79579881	21	17	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	79581305	123006850	13	9	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr7	123008008	159334386	9	5	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr8	61774	39376785	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr8	39380149	39533069	7	6	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr8	39534134	45938915	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr8	45939949	133179012	9	5	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr8	133180785	133558260	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr8	133559375	145078402	9	5	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	10469	61339	0	0	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	63223	8949299	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	8950519	9302372	2	1	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	9303510	21138434	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	21139496	21204223	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	21206428	32241001	0	0	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	32245020	37829306	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	37830554	40341142	0	0	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	40345464	41056424	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	41057561	41089744	2	1	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	41091393	41093025	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	41094601	60839871	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	60868818	61122397	6	6	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	61142307	61662535	0	0	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	61663830	61663830	10	10	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	61665103	61862696	8	8	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	61866452	61905062	7	7	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	61911914	61972940	12	12	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	61976509	61982723	8	8	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	61983973	61996420	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	62115256	62413527	2	1	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	62439903	62439903	5	5	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	62442276	63372911	3	2	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	63374684	63378528	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	63380435	63386028	3	2	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	63393837	63396855	6	6	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	63400839	63548480	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	63549587	64320908	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	64322240	66939520	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr9	66942573	138256233	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr10	15029	46070123	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr10	46072609	48257732	5	4	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr10	48259576	68179110	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr10	68180149	69392129	5	4	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr10	69393130	133787009	7	4	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	87268	43456195	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	43457671	44041885	7	5	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	44042910	45050428	8	7	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	45051872	46821961	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	46823298	100579351	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	100580429	111277682	7	4	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	111278907	121188617	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	121191277	122204505	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr11	122205666	135076424	7	4	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	11065	155458	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	157100	171595	0	0	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	174476	433809	34	34	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	434929	449257	34	33	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	451851	1041750	26	26	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	1043859	1073937	15	15	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	1075294	26372552	8	8	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	26375266	28941616	10	10	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	28943468	31165106	8	8	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	31166505	31535601	35	35	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	31537377	31717270	15	15	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	31718739	33435185	11	11	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	33436348	34700930	2	1	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr12	34702075	133264676	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr13	18445955	82674049	3	2	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr13	82675976	114343123	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr14	18223583	18591046	10	8	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr14	18593697	21899329	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr14	21900367	22429701	8	4	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr14	22430854	82150786	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr14	82151832	106880670	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	19795285	24770016	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	24771381	24802622	5	4	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	24803962	27696452	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	27698148	29102488	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	29103866	32751634	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	32752670	32958453	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	32959526	48403317	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	48404533	49041920	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr15	49043021	101980591	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr16	10291	33059987	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr16	33061403	36045725	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr16	46380940	47872313	5	5	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr16	47873790	90226358	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr17	151035	14937910	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr17	14939262	14966015	5	5	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr17	14967241	83237603	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr18	16444	15410360	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr18	20931967	80259190	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr19	157892	24293283	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr19	24294717	24415309	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr19	24416377	43154674	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr19	43156004	43236036	10	10	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr19	43237317	58607412	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	80457	21010909	4	4	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	21012020	22753522	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	22754540	22800795	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	22801883	24964945	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	24966219	24986324	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	24987381	25051439	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	25052503	25073429	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	25074809	25776535	8	4	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	25777565	25777565	15	15	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	25778962	25849143	7	4	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	25850298	30185390	11	6	5
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	30186662	31412186	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	31413855	31739037	15	11	4
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	31741867	31803777	6	5	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	31804938	33452169	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	33453405	33560263	14	7	7
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	33563069	33572920	13	13	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	33574683	33600262	5	5	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	33607797	33732088	17	17	0
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	33733455	33946602	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	33947657	33991223	14	11	3
8fdc6653-8ff5-432f-a33a-63811422f376	chr20	33995065	64331516	5	3	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr21	7762688	13226318	5	4	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr21	13227353	46699722	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr22	15284540	16527685	6	5	1
8fdc6653-8ff5-432f-a33a-63811422f376	chr22	16528987	37374026	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chr22	37375118	50802392	6	3	3
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	2781514	38973038	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	38974310	41013937	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	41015824	43335165	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	43339033	43546817	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	43548364	46384489	3	2	1
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	46385974	47116835	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	47119675	48297851	4	2	2
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	48299204	87226519	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	87227677	87239372	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	87240578	87266151	2	2	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	87267369	96806979	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	96808288	97556164	0	0	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	97559415	102494256	1	1	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	102496520	105221290	3	3	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	105223572	105665734	0	0	0
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	105666761	105719038	2	1	1
8fdc6653-8ff5-432f-a33a-63811422f376	chrX	105729609	155699751	3	3	0
