GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
8817b640-f385-4838-a90d-56e2deed4b68	chr19	27252465	27666073	3	2	1
8817b640-f385-4838-a90d-56e2deed4b68	chr19	27667371	58607412	2	1	1
8817b640-f385-4838-a90d-56e2deed4b68	chr20	80457	64331516	2	1	1
8817b640-f385-4838-a90d-56e2deed4b68	chr21	7762688	13042638	2	1	1
8817b640-f385-4838-a90d-56e2deed4b68	chr21	13047549	13051461	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chr21	13053785	13062481	0	0	0
8817b640-f385-4838-a90d-56e2deed4b68	chr21	13065319	46699722	2	1	1
8817b640-f385-4838-a90d-56e2deed4b68	chr22	15284540	50802392	2	1	1
8817b640-f385-4838-a90d-56e2deed4b68	chrX	2781514	4408441	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	4409547	4418439	0	0	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	4420125	5863367	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	5864504	5886715	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	5888574	25635193	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	25636337	25644937	3	3	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	25646046	26944212	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	26946443	26964939	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	26967270	46587909	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	46588931	46613391	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	46616469	49028589	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	49030563	49077446	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	49079136	63924972	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	63926836	63989697	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	63991199	64494789	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	64495947	64503932	0	0	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	64505279	79877298	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	79878427	79884134	4	4	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	79885158	86829853	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	86831606	86860482	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	86861939	92605133	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	92606385	92693381	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	92694975	95087132	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	95088494	95113381	3	3	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	95115037	121942303	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	121943573	121962406	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	121963624	122986145	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	122987467	123019351	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	123021297	128519278	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	128520669	128543969	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	128548652	143157706	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	143159597	143214232	2	2	0
8817b640-f385-4838-a90d-56e2deed4b68	chrX	143215484	155699751	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrY	2789135	17312966	1	1	0
8817b640-f385-4838-a90d-56e2deed4b68	chrY	17317597	17392779	0	0	0
8817b640-f385-4838-a90d-56e2deed4b68	chrY	17396908	26622951	1	1	0
