GDC_Aliquot	Chromosome	Start	End	Copy_Number	Major_Copy_Number	Minor_Copy_Number
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	100116	22574796	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	22576129	22594697	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	22595825	46125744	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	46126801	46158545	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	46159889	58251112	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	58252706	58282860	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	58283890	58434809	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	58435916	60342549	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	60343626	61511047	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	61512144	61539080	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	61541384	62869828	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	62870951	62886171	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	62887874	102025037	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	102026664	102043176	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	102044379	140976244	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	140978465	141007433	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr6	141008501	170740469	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	20608	9745624	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	9746637	9763149	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	9764206	57832052	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	57839090	57862936	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	57864221	57881173	2	2	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	57882743	60886856	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	60888069	61093763	3	3	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	61094793	61111122	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	61112281	61289292	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	61290467	62246349	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62251294	62342984	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62343994	62448902	2	2	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62450419	62534789	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62536581	62592314	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62593619	62629538	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62631151	62655122	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62656244	62871063	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62872423	62890803	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62892843	62936595	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62938420	62988613	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	62989697	64647138	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	64648202	66555603	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	66556979	69332964	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	69335293	123201521	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	123202969	123219935	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	123220984	123427820	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	123429071	123463937	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	123468470	159231948	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	159233474	159270413	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr7	159272409	159334386	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	61774	43625636	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	43628271	43660096	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	43663325	43707615	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	43708970	43809284	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	43810462	43834083	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	43835252	45979194	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	45980239	46348471	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	46349489	46364613	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	46366071	46449755	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	46451258	46510068	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	46511104	91146211	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	91148841	91165709	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	91167737	112717270	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	112718281	112732696	5	3	2
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	112734532	112883599	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	112885050	112907574	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr8	112909417	145078402	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	10469	44433	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	45440	10694541	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	10696215	10732803	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	10733891	26025380	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	26029402	26046292	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	26047517	29403299	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	29404374	29428467	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	29429574	31182804	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	31183882	31194705	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	31195817	40811679	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	40812747	40838309	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	40841042	40855935	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	40858288	40879410	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	40883195	40920004	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	40921758	64945770	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	64946789	64993512	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	64995132	73345225	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	73347608	73370868	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr9	73371970	138256233	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	15029	38486456	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	38487510	38503873	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	38505125	38582970	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	38584358	38591299	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	38592338	38659936	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	38661054	38725571	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	38726607	38791274	2	2	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	38792287	41701696	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	41703886	41839611	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	41840858	41883665	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	42103493	42152309	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	42153500	42171190	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	42172564	65691496	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	65692540	65710685	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr10	65711861	133787009	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	87268	48760378	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	48761388	48875076	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	48876244	50369189	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	50370293	50488006	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	50489316	50528510	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	50529629	50623718	0	0	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	50624783	54559586	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	54561602	54861114	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	54865107	55036331	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	55037363	55176099	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	55177344	55226075	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	55227499	59392127	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	59393395	59415292	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	59416719	80903990	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	80905105	80918732	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	80920016	87963766	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	87965013	88017535	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	88020000	135067739	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr11	135068926	135076424	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	11065	34435735	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	34436935	34585907	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	34587188	37595827	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37596965	37661131	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37662493	37662493	4	4	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37663537	37718914	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37720068	37736183	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37737232	37820778	2	2	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37823554	37871766	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37872887	37900626	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37901871	37922634	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37923647	37938034	3	3	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	37939118	38019453	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	38021307	81715799	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	81716802	81728299	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	81729333	83655083	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	83656842	83667064	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	83668268	133252534	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr12	133254143	133264676	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr13	18445955	61833371	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr13	61835947	61850653	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr13	61852300	67558001	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr13	67559486	67571831	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr13	67573283	114343123	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	18223583	18383572	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	18385052	21592408	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	21593835	28036045	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	28037161	28061096	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	28063042	28299888	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	28300889	28797800	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	28799370	30869867	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	30870999	33857438	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	33862144	37121768	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	37122961	38110386	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	38112710	38253822	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	38256080	38291113	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	38292255	38974520	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	38976184	39968775	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	39970096	39986367	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	39987959	40816407	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	40817776	40834739	2	2	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	40835756	41785851	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	41787702	45948747	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	45950798	45972098	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	45973658	46121212	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	46122298	46154082	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	46155176	46487660	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	46488719	47434956	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	47436008	48084772	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	48085786	48830277	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	48831912	48853166	5	3	2
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	48854901	48951492	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	48954196	50405623	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	50408957	50903821	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	50905385	52504822	6	5	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	52505848	52952836	5	4	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	52956027	54802026	6	5	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	54805585	54822206	3	3	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	54823301	54841286	7	7	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	54842834	55681962	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	55683433	56120057	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	56121677	56132921	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	56134770	56398677	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	56399706	56432380	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	56433520	60453807	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	60454853	60525494	3	3	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	60527286	61336939	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	61340190	62309676	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	62310938	63999966	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	64002200	64358701	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	64360056	64762702	4	3	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	64764030	65606993	3	2	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	65608286	65905957	5	4	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	65906968	84528537	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	84531013	84541879	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr14	84543336	106880670	2	1	1
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr15	19795285	19881362	1	1	0
3ab37715-1f8f-449d-bd22-4cfdc9d57651	chr15	19883134	96925257	2	1	1
